extract_dt,region_id,region_name,market_name,category,commodity,price,scrape_ts
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,LOWLAND VEGETABLES,Sitao - 3-4 SMALL BUNDLES/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,LOWLAND VEGETABLES,Sitao - 3-4 SMALL BUNDLES/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,LOWLAND VEGETABLES,Sitao - 3-4 SMALL BUNDLES/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,LOWLAND VEGETABLES,Sitao - 3-4 SMALL BUNDLES/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",LOWLAND VEGETABLES,Sitao - 3-4 SMALL BUNDLES/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,LOWLAND VEGETABLES,Sitao - 3-4 SMALL BUNDLES/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,LOWLAND VEGETABLES,Sitao - 3-4 SMALL BUNDLES/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,LOWLAND VEGETABLES,Sitao - 3-4 SMALL BUNDLES/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,LOWLAND VEGETABLES,Sitao - 3-4 SMALL BUNDLES/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,LOWLAND VEGETABLES,Sitao - 3-4 SMALL BUNDLES/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",LOWLAND VEGETABLES,Sitao - 3-4 SMALL BUNDLES/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,LOWLAND VEGETABLES,Squash - SUPREMA VARIETY,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,LOWLAND VEGETABLES,Squash - SUPREMA VARIETY,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,LOWLAND VEGETABLES,Squash - SUPREMA VARIETY,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,LOWLAND VEGETABLES,Squash - SUPREMA VARIETY,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,LOWLAND VEGETABLES,Squash - SUPREMA VARIETY,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",LOWLAND VEGETABLES,Squash - SUPREMA VARIETY,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,LOWLAND VEGETABLES,Squash - SUPREMA VARIETY,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,LOWLAND VEGETABLES,Squash - SUPREMA VARIETY,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,LOWLAND VEGETABLES,Squash - SUPREMA VARIETY,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,LOWLAND VEGETABLES,Squash - SUPREMA VARIETY,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,LOWLAND VEGETABLES,Squash - SUPREMA VARIETY,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",LOWLAND VEGETABLES,Squash - SUPREMA VARIETY,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,LOWLAND VEGETABLES,Tomato - 15-18 PCS/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,LOWLAND VEGETABLES,Tomato - 15-18 PCS/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,LOWLAND VEGETABLES,Tomato - 15-18 PCS/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,LOWLAND VEGETABLES,Tomato - 15-18 PCS/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,LOWLAND VEGETABLES,Tomato - 15-18 PCS/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",LOWLAND VEGETABLES,Tomato - 15-18 PCS/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,LOWLAND VEGETABLES,Tomato - 15-18 PCS/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,LOWLAND VEGETABLES,Tomato - 15-18 PCS/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,LOWLAND VEGETABLES,Tomato - 15-18 PCS/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,LOWLAND VEGETABLES,Tomato - 15-18 PCS/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,LOWLAND VEGETABLES,Tomato - 15-18 PCS/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",LOWLAND VEGETABLES,Tomato - 15-18 PCS/KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,MEAT AND POULTRY,Beef Brisket - MEAT WITH BONES,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,MEAT AND POULTRY,Beef Brisket - MEAT WITH BONES,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,MEAT AND POULTRY,Beef Brisket - MEAT WITH BONES,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,MEAT AND POULTRY,Beef Brisket - MEAT WITH BONES,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,MEAT AND POULTRY,Beef Brisket - MEAT WITH BONES,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",MEAT AND POULTRY,Beef Brisket - MEAT WITH BONES,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),LAMITAN CITY PUBLIC MARKET,MEAT AND POULTRY,Beef Brisket - MEAT WITH BONES,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,MEAT AND POULTRY,Beef Brisket - MEAT WITH BONES,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,MEAT AND POULTRY,Beef Brisket - MEAT WITH BONES,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,MEAT AND POULTRY,Beef Brisket - MEAT WITH BONES,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,MEAT AND POULTRY,Beef Brisket - MEAT WITH BONES,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,MEAT AND POULTRY,Beef Brisket - MEAT WITH BONES,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",MEAT AND POULTRY,Beef Brisket - MEAT WITH BONES,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,MEAT AND POULTRY,Beef Rump - LEAN MEAT / TAPADERA,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,MEAT AND POULTRY,Beef Rump - LEAN MEAT / TAPADERA,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,MEAT AND POULTRY,Beef Rump - LEAN MEAT / TAPADERA,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,MEAT AND POULTRY,Beef Rump - LEAN MEAT / TAPADERA,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,MEAT AND POULTRY,Beef Rump - LEAN MEAT / TAPADERA,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",MEAT AND POULTRY,Beef Rump - LEAN MEAT / TAPADERA,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),LAMITAN CITY PUBLIC MARKET,MEAT AND POULTRY,Beef Rump - LEAN MEAT / TAPADERA,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,MEAT AND POULTRY,Beef Rump - LEAN MEAT / TAPADERA,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,MEAT AND POULTRY,Beef Rump - LEAN MEAT / TAPADERA,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,MEAT AND POULTRY,Beef Rump - LEAN MEAT / TAPADERA,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,MEAT AND POULTRY,Beef Rump - LEAN MEAT / TAPADERA,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,MEAT AND POULTRY,Beef Rump - LEAN MEAT / TAPADERA,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",MEAT AND POULTRY,Beef Rump - LEAN MEAT / TAPADERA,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Extra Large) - Extra Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Extra Large) - Extra Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Extra Large) - Extra Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Extra Large) - Extra Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Extra Large) - Extra Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",MEAT AND POULTRY,"Chicken Egg (Brown, Extra Large) - Extra Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),LAMITAN CITY PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Extra Large) - Extra Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Extra Large) - Extra Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Extra Large) - Extra Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Extra Large) - Extra Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Extra Large) - Extra Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Extra Large) - Extra Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",MEAT AND POULTRY,"Chicken Egg (Brown, Extra Large) - Extra Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Large) - Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Large) - Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Large) - Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Large) - Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Large) - Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",MEAT AND POULTRY,"Chicken Egg (Brown, Large) - Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),LAMITAN CITY PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Large) - Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Large) - Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Large) - Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Large) - Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Large) - Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Large) - Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",MEAT AND POULTRY,"Chicken Egg (Brown, Large) - Large",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Medium) - Medium",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Medium) - Medium",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Medium) - Medium",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Medium) - Medium",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Medium) - Medium",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",MEAT AND POULTRY,"Chicken Egg (Brown, Medium) - Medium",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),LAMITAN CITY PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Medium) - Medium",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Medium) - Medium",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Medium) - Medium",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Medium) - Medium",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Medium) - Medium",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (Brown, Medium) - Medium",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",MEAT AND POULTRY,"Chicken Egg (Brown, Medium) - Medium",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (White, Extra Large) - 66-70 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,MEAT AND POULTRY,"Chicken Egg (White, Extra Large) - 66-70 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,MEAT AND POULTRY,"Chicken Egg (White, Extra Large) - 66-70 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (White, Extra Large) - 66-70 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (White, Extra Large) - 66-70 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",MEAT AND POULTRY,"Chicken Egg (White, Extra Large) - 66-70 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (White, Extra Large) - 66-70 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (White, Extra Large) - 66-70 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,MEAT AND POULTRY,"Chicken Egg (White, Extra Large) - 66-70 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (White, Extra Large) - 66-70 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (White, Extra Large) - 66-70 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",MEAT AND POULTRY,"Chicken Egg (White, Extra Large) - 66-70 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (White, Extra Small) - 46-50 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,MEAT AND POULTRY,"Chicken Egg (White, Extra Small) - 46-50 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,MEAT AND POULTRY,"Chicken Egg (White, Extra Small) - 46-50 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (White, Extra Small) - 46-50 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (White, Extra Small) - 46-50 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",MEAT AND POULTRY,"Chicken Egg (White, Extra Small) - 46-50 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),LAMITAN CITY PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (White, Extra Small) - 46-50 grams/pc",,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,MEAT AND POULTRY,"Chicken Egg (White, Extra Small) - 46-50 grams/pc",,2026-02-11T13:58:45.973116+08:00
